titik_sampel;lintang_selatan;bujur_timur;jenis_parameter;parameter;baku_mutu;hasil_pengukuran;periode_data;periode_pemantauan;bulan_sampling;nama_sungai;alamat
MKV-2;-6,159861;106,694972;Kimia;Cu;0,02;0,009;2023;Periode 3 (Musim Kemarau);8;Mookervart;Jembatan Bakrie
MKV-2;-6,159861;106,694972;Kimia;Pb;0,03;0,019;2023;Periode 3 (Musim Kemarau);8;Mookervart;Jembatan Bakrie
MKV-2;-6,159861;106,694972;Kimia;Cr6+;0,05;0,0029;2023;Periode 3 (Musim Kemarau);8;Mookervart;Jembatan Bakrie
MKV-2;-6,159861;106,694972;Kimia;Minyak dan Lemak;1;0,54;2023;Periode 3 (Musim Kemarau);8;Mookervart;Jembatan Bakrie
MKV-2;-6,159861;106,694972;Kimia;MBAS;0,2;0,43;2023;Periode 3 (Musim Kemarau);8;Mookervart;Jembatan Bakrie
MKV-2;-6,159861;106,694972;Kimia;Fenol;0,005;0,0034;2023;Periode 3 (Musim Kemarau);8;Mookervart;Jembatan Bakrie
MKV-2;-6,159861;106,694972;Biologi;Total Coliform;5000;5000000;2023;Periode 3 (Musim Kemarau);8;Mookervart;Jembatan Bakrie
MKV-2;-6,159861;106,694972;Biologi;Fecal Coliform;1000;3500000;2023;Periode 3 (Musim Kemarau);8;Mookervart;Jembatan Bakrie
MKV-2;-6,159861;106,694972;Fisika;TDS;1000;393,2;2023;Periode 4 (Musim Peralihan);9;Mookervart;Jembatan Bakrie
MKV-2;-6,159861;106,694972;FIsika;TSS;50;37;2023;Periode 4 (Musim Peralihan);9;Mookervart;Jembatan Bakrie
MKV-2;-6,159861;106,694972;Kimia;pH;6-9;7,97;2023;Periode 4 (Musim Peralihan);9;Mookervart;Jembatan Bakrie
MKV-2;-6,159861;106,694972;Kimia;BOD;3;18,57;2023;Periode 4 (Musim Peralihan);9;Mookervart;Jembatan Bakrie
MKV-2;-6,159861;106,694972;Kimia;COD;25;104;2023;Periode 4 (Musim Peralihan);9;Mookervart;Jembatan Bakrie
MKV-2;-6,159861;106,694972;Kimia;DO;4;0,75;2023;Periode 4 (Musim Peralihan);9;Mookervart;Jembatan Bakrie
MKV-2;-6,159861;106,694972;Kimia;Nitrat;10;0,539;2023;Periode 4 (Musim Peralihan);9;Mookervart;Jembatan Bakrie
MKV-2;-6,159861;106,694972;Kimia;Nitrit;0,06;0,04;2023;Periode 4 (Musim Peralihan);9;Mookervart;Jembatan Bakrie
MKV-2;-6,159861;106,694972;Kimia;Total P;0,2;1,63;2023;Periode 4 (Musim Peralihan);9;Mookervart;Jembatan Bakrie
MKV-2;-6,159861;106,694972;Kimia;F;1,5;0,2;2023;Periode 4 (Musim Peralihan);9;Mookervart;Jembatan Bakrie
MKV-2;-6,159861;106,694972;Kimia;H2S;0,002;0,02;2023;Periode 4 (Musim Peralihan);9;Mookervart;Jembatan Bakrie
MKV-2;-6,159861;106,694972;Kimia;Klorin Bebas;0,03;0,03;2023;Periode 4 (Musim Peralihan);9;Mookervart;Jembatan Bakrie
MKV-2;-6,159861;106,694972;Kimia;Hg;0,002;0,001;2023;Periode 4 (Musim Peralihan);9;Mookervart;Jembatan Bakrie
MKV-2;-6,159861;106,694972;Kimia;Cd;0,01;0,0059;2023;Periode 4 (Musim Peralihan);9;Mookervart;Jembatan Bakrie
MKV-2;-6,159861;106,694972;Kimia;Zn;0,05;0,008;2023;Periode 4 (Musim Peralihan);9;Mookervart;Jembatan Bakrie
MKV-2;-6,159861;106,694972;Kimia;Cu;0,02;0,02;2023;Periode 4 (Musim Peralihan);9;Mookervart;Jembatan Bakrie
MKV-2;-6,159861;106,694972;Kimia;Pb;0,03;0,019;2023;Periode 4 (Musim Peralihan);9;Mookervart;Jembatan Bakrie
MKV-2;-6,159861;106,694972;Kimia;Cr6+;0,05;0,0029;2023;Periode 4 (Musim Peralihan);9;Mookervart;Jembatan Bakrie
MKV-2;-6,159861;106,694972;Kimia;Minyak dan Lemak;1;0,539;2023;Periode 4 (Musim Peralihan);9;Mookervart;Jembatan Bakrie
MKV-2;-6,159861;106,694972;Kimia;MBAS;0,2;0,39;2023;Periode 4 (Musim Peralihan);9;Mookervart;Jembatan Bakrie
MKV-2;-6,159861;106,694972;Kimia;Fenol;0,005;0,003;2023;Periode 4 (Musim Peralihan);9;Mookervart;Jembatan Bakrie
MKV-2;-6,159861;106,694972;Biologi;Total Coliform;5000;1700000;2023;Periode 4 (Musim Peralihan);9;Mookervart;Jembatan Bakrie
MKV-2;-6,159861;106,694972;Biologi;Fecal Coliform;1000;1100000;2023;Periode 4 (Musim Peralihan);9;Mookervart;Jembatan Bakrie
MKV-3;-6,157028;106,705;Fisika;TDS;1000;181;2023;Periode 1 (Musim Hujan);2;Mookervart;Jembatan Semanan
MKV-3;-6,157028;106,705;FIsika;TSS;50;17;2023;Periode 1 (Musim Hujan);2;Mookervart;Jembatan Semanan
MKV-3;-6,157028;106,705;Kimia;pH;6-9;7,59;2023;Periode 1 (Musim Hujan);2;Mookervart;Jembatan Semanan
MKV-3;-6,157028;106,705;Kimia;BOD;3;24,38;2023;Periode 1 (Musim Hujan);2;Mookervart;Jembatan Semanan
MKV-3;-6,157028;106,705;Kimia;COD;25;132;2023;Periode 1 (Musim Hujan);2;Mookervart;Jembatan Semanan
MKV-3;-6,157028;106,705;Kimia;DO;4;2,255;2023;Periode 1 (Musim Hujan);2;Mookervart;Jembatan Semanan
MKV-3;-6,157028;106,705;Kimia;Nitrat;10;0,539;2023;Periode 1 (Musim Hujan);2;Mookervart;Jembatan Semanan
MKV-3;-6,157028;106,705;Kimia;Nitrit;0,06;0,06;2023;Periode 1 (Musim Hujan);2;Mookervart;Jembatan Semanan
MKV-3;-6,157028;106,705;Kimia;Total P;0,2;0,61;2023;Periode 1 (Musim Hujan);2;Mookervart;Jembatan Semanan
MKV-3;-6,157028;106,705;Kimia;F;1,5;0,35;2023;Periode 1 (Musim Hujan);2;Mookervart;Jembatan Semanan
MKV-3;-6,157028;106,705;Kimia;H2S;0,002;0,007;2023;Periode 1 (Musim Hujan);2;Mookervart;Jembatan Semanan
MKV-3;-6,157028;106,705;Kimia;Klorin Bebas;0,03;0,05;2023;Periode 1 (Musim Hujan);2;Mookervart;Jembatan Semanan
MKV-3;-6,157028;106,705;Kimia;Hg;0,002;0,0001;2023;Periode 1 (Musim Hujan);2;Mookervart;Jembatan Semanan
MKV-3;-6,157028;106,705;Kimia;Cd;0,01;0,0059;2023;Periode 1 (Musim Hujan);2;Mookervart;Jembatan Semanan
MKV-3;-6,157028;106,705;Kimia;Zn;0,05;0,0069;2023;Periode 1 (Musim Hujan);2;Mookervart;Jembatan Semanan
MKV-3;-6,157028;106,705;Kimia;Cu;0,02;0,009;2023;Periode 1 (Musim Hujan);2;Mookervart;Jembatan Semanan
MKV-3;-6,157028;106,705;Kimia;Pb;0,03;0,03;2023;Periode 1 (Musim Hujan);2;Mookervart;Jembatan Semanan
MKV-3;-6,157028;106,705;Kimia;Cr6+;0,05;0,0029;2023;Periode 1 (Musim Hujan);2;Mookervart;Jembatan Semanan
MKV-3;-6,157028;106,705;Kimia;Minyak dan Lemak;1;0,539;2023;Periode 1 (Musim Hujan);2;Mookervart;Jembatan Semanan
MKV-3;-6,157028;106,705;Kimia;MBAS;0,2;0,03;2023;Periode 1 (Musim Hujan);2;Mookervart;Jembatan Semanan
MKV-3;-6,157028;106,705;Kimia;Fenol;0,005;0,00069;2023;Periode 1 (Musim Hujan);2;Mookervart;Jembatan Semanan
MKV-3;-6,157028;106,705;Biologi;Total Coliform;5000;2800000;2023;Periode 1 (Musim Hujan);2;Mookervart;Jembatan Semanan
MKV-3;-6,157028;106,705;Biologi;Fecal Coliform;1000;1700000;2023;Periode 1 (Musim Hujan);2;Mookervart;Jembatan Semanan
MKV-3;-6,157028;106,705;Fisika;TDS;1000;247;2023;Periode 2 (Musim Peralihan);5;Mookervart;Jembatan Semanan
MKV-3;-6,157028;106,705;FIsika;TSS;50;13;2023;Periode 2 (Musim Peralihan);5;Mookervart;Jembatan Semanan
MKV-3;-6,157028;106,705;Kimia;pH;6-9;7,915;2023;Periode 2 (Musim Peralihan);5;Mookervart;Jembatan Semanan
MKV-3;-6,157028;106,705;Kimia;BOD;3;9,8;2023;Periode 2 (Musim Peralihan);5;Mookervart;Jembatan Semanan
MKV-3;-6,157028;106,705;Kimia;COD;25;13;2023;Periode 2 (Musim Peralihan);5;Mookervart;Jembatan Semanan
MKV-3;-6,157028;106,705;Kimia;DO;4;1,35;2023;Periode 2 (Musim Peralihan);5;Mookervart;Jembatan Semanan
MKV-3;-6,157028;106,705;Kimia;Nitrat;10;1;2023;Periode 2 (Musim Peralihan);5;Mookervart;Jembatan Semanan
MKV-3;-6,157028;106,705;Kimia;Nitrit;0,06;0,03;2023;Periode 2 (Musim Peralihan);5;Mookervart;Jembatan Semanan
MKV-3;-6,157028;106,705;Kimia;Total P;0,2;1,13;2023;Periode 2 (Musim Peralihan);5;Mookervart;Jembatan Semanan
MKV-3;-6,157028;106,705;Kimia;F;1,5;0,48;2023;Periode 2 (Musim Peralihan);5;Mookervart;Jembatan Semanan
MKV-3;-6,157028;106,705;Kimia;H2S;0,002;0,007;2023;Periode 2 (Musim Peralihan);5;Mookervart;Jembatan Semanan
MKV-3;-6,157028;106,705;Kimia;Klorin Bebas;0,03;0,01;2023;Periode 2 (Musim Peralihan);5;Mookervart;Jembatan Semanan
MKV-3;-6,157028;106,705;Kimia;Hg;0,002;0,0005;2023;Periode 2 (Musim Peralihan);5;Mookervart;Jembatan Semanan
MKV-3;-6,157028;106,705;Kimia;Cd;0,01;0,0059;2023;Periode 2 (Musim Peralihan);5;Mookervart;Jembatan Semanan
MKV-3;-6,157028;106,705;Kimia;Zn;0,05;0,009;2023;Periode 2 (Musim Peralihan);5;Mookervart;Jembatan Semanan
MKV-3;-6,157028;106,705;Kimia;Cu;0,02;0,01;2023;Periode 2 (Musim Peralihan);5;Mookervart;Jembatan Semanan
MKV-3;-6,157028;106,705;Kimia;Pb;0,03;0,04;2023;Periode 2 (Musim Peralihan);5;Mookervart;Jembatan Semanan
MKV-3;-6,157028;106,705;Kimia;Cr6+;0,05;0,0029;2023;Periode 2 (Musim Peralihan);5;Mookervart;Jembatan Semanan
MKV-3;-6,157028;106,705;Kimia;Minyak dan Lemak;1;0,54;2023;Periode 2 (Musim Peralihan);5;Mookervart;Jembatan Semanan
MKV-3;-6,157028;106,705;Kimia;MBAS;0,2;0,42;2023;Periode 2 (Musim Peralihan);5;Mookervart;Jembatan Semanan
MKV-3;-6,157028;106,705;Kimia;Fenol;0,005;0,00069;2023;Periode 2 (Musim Peralihan);5;Mookervart;Jembatan Semanan
MKV-3;-6,157028;106,705;Biologi;Total Coliform;5000;1400000;2023;Periode 2 (Musim Peralihan);5;Mookervart;Jembatan Semanan
MKV-3;-6,157028;106,705;Biologi;Fecal Coliform;1000;700000;2023;Periode 2 (Musim Peralihan);5;Mookervart;Jembatan Semanan
MKV-3;-6,157028;106,705;Fisika;TDS;1000;371,6;2023;Periode 3 (Musim Kemarau);8;Mookervart;Jembatan Semanan
MKV-3;-6,157028;106,705;FIsika;TSS;50;10;2023;Periode 3 (Musim Kemarau);8;Mookervart;Jembatan Semanan
MKV-3;-6,157028;106,705;Kimia;pH;6-9;7,715;2023;Periode 3 (Musim Kemarau);8;Mookervart;Jembatan Semanan
MKV-3;-6,157028;106,705;Kimia;BOD;3;26,29;2023;Periode 3 (Musim Kemarau);8;Mookervart;Jembatan Semanan
MKV-3;-6,157028;106,705;Kimia;COD;25;246;2023;Periode 3 (Musim Kemarau);8;Mookervart;Jembatan Semanan
MKV-3;-6,157028;106,705;Kimia;DO;4;1,2;2023;Periode 3 (Musim Kemarau);8;Mookervart;Jembatan Semanan
MKV-3;-6,157028;106,705;Kimia;Nitrat;10;1,3;2023;Periode 3 (Musim Kemarau);8;Mookervart;Jembatan Semanan
MKV-3;-6,157028;106,705;Kimia;Nitrit;0,06;0,02;2023;Periode 3 (Musim Kemarau);8;Mookervart;Jembatan Semanan
MKV-3;-6,157028;106,705;Kimia;Total P;0,2;1,62;2023;Periode 3 (Musim Kemarau);8;Mookervart;Jembatan Semanan
MKV-3;-6,157028;106,705;Kimia;F;1,5;0,06;2023;Periode 3 (Musim Kemarau);8;Mookervart;Jembatan Semanan
MKV-3;-6,157028;106,705;Kimia;H2S;0,002;0,052;2023;Periode 3 (Musim Kemarau);8;Mookervart;Jembatan Semanan
MKV-3;-6,157028;106,705;Kimia;Klorin Bebas;0,03;0,13;2023;Periode 3 (Musim Kemarau);8;Mookervart;Jembatan Semanan
MKV-3;-6,157028;106,705;Kimia;Hg;0,002;0,0001;2023;Periode 3 (Musim Kemarau);8;Mookervart;Jembatan Semanan
MKV-3;-6,157028;106,705;Kimia;Cd;0,01;0,0059;2023;Periode 3 (Musim Kemarau);8;Mookervart;Jembatan Semanan
MKV-3;-6,157028;106,705;Kimia;Zn;0,05;0,0069;2023;Periode 3 (Musim Kemarau);8;Mookervart;Jembatan Semanan
MKV-3;-6,157028;106,705;Kimia;Cu;0,02;0,009;2023;Periode 3 (Musim Kemarau);8;Mookervart;Jembatan Semanan
MKV-3;-6,157028;106,705;Kimia;Pb;0,03;0,019;2023;Periode 3 (Musim Kemarau);8;Mookervart;Jembatan Semanan
MKV-3;-6,157028;106,705;Kimia;Cr6+;0,05;0,0029;2023;Periode 3 (Musim Kemarau);8;Mookervart;Jembatan Semanan
MKV-3;-6,157028;106,705;Kimia;Minyak dan Lemak;1;0,74;2023;Periode 3 (Musim Kemarau);8;Mookervart;Jembatan Semanan
MKV-3;-6,157028;106,705;Kimia;MBAS;0,2;0,41;2023;Periode 3 (Musim Kemarau);8;Mookervart;Jembatan Semanan
MKV-3;-6,157028;106,705;Kimia;Fenol;0,005;0,0033;2023;Periode 3 (Musim Kemarau);8;Mookervart;Jembatan Semanan
MKV-3;-6,157028;106,705;Biologi;Total Coliform;5000;5000000;2023;Periode 3 (Musim Kemarau);8;Mookervart;Jembatan Semanan
MKV-3;-6,157028;106,705;Biologi;Fecal Coliform;1000;3000000;2023;Periode 3 (Musim Kemarau);8;Mookervart;Jembatan Semanan
MKV-3;-6,157028;106,705;Fisika;TDS;1000;399,1;2023;Periode 4 (Musim Peralihan);9;Mookervart;Jembatan Semanan
MKV-3;-6,157028;106,705;FIsika;TSS;50;30;2023;Periode 4 (Musim Peralihan);9;Mookervart;Jembatan Semanan
MKV-3;-6,157028;106,705;Kimia;pH;6-9;7,99;2023;Periode 4 (Musim Peralihan);9;Mookervart;Jembatan Semanan
MKV-3;-6,157028;106,705;Kimia;BOD;3;18,15;2023;Periode 4 (Musim Peralihan);9;Mookervart;Jembatan Semanan
MKV-3;-6,157028;106,705;Kimia;COD;25;53;2023;Periode 4 (Musim Peralihan);9;Mookervart;Jembatan Semanan
MKV-3;-6,157028;106,705;Kimia;DO;4;0,65;2023;Periode 4 (Musim Peralihan);9;Mookervart;Jembatan Semanan
MKV-3;-6,157028;106,705;Kimia;Nitrat;10;0,539;2023;Periode 4 (Musim Peralihan);9;Mookervart;Jembatan Semanan
MKV-3;-6,157028;106,705;Kimia;Nitrit;0,06;0,03;2023;Periode 4 (Musim Peralihan);9;Mookervart;Jembatan Semanan
MKV-3;-6,157028;106,705;Kimia;Total P;0,2;1,44;2023;Periode 4 (Musim Peralihan);9;Mookervart;Jembatan Semanan
MKV-3;-6,157028;106,705;Kimia;F;1,5;0,37;2023;Periode 4 (Musim Peralihan);9;Mookervart;Jembatan Semanan
MKV-3;-6,157028;106,705;Kimia;H2S;0,002;0,008;2023;Periode 4 (Musim Peralihan);9;Mookervart;Jembatan Semanan
MKV-3;-6,157028;106,705;Kimia;Klorin Bebas;0,03;0,03;2023;Periode 4 (Musim Peralihan);9;Mookervart;Jembatan Semanan
MKV-3;-6,157028;106,705;Kimia;Hg;0,002;0,0001;2023;Periode 4 (Musim Peralihan);9;Mookervart;Jembatan Semanan
MKV-3;-6,157028;106,705;Kimia;Cd;0,01;0,0059;2023;Periode 4 (Musim Peralihan);9;Mookervart;Jembatan Semanan
MKV-3;-6,157028;106,705;Kimia;Zn;0,05;0,0069;2023;Periode 4 (Musim Peralihan);9;Mookervart;Jembatan Semanan
MKV-3;-6,157028;106,705;Kimia;Cu;0,02;0,009;2023;Periode 4 (Musim Peralihan);9;Mookervart;Jembatan Semanan
MKV-3;-6,157028;106,705;Kimia;Pb;0,03;0,019;2023;Periode 4 (Musim Peralihan);9;Mookervart;Jembatan Semanan
MKV-3;-6,157028;106,705;Kimia;Cr6+;0,05;0,0029;2023;Periode 4 (Musim Peralihan);9;Mookervart;Jembatan Semanan
MKV-3;-6,157028;106,705;Kimia;Minyak dan Lemak;1;0,539;2023;Periode 4 (Musim Peralihan);9;Mookervart;Jembatan Semanan
MKV-3;-6,157028;106,705;Kimia;MBAS;0,2;0,23;2023;Periode 4 (Musim Peralihan);9;Mookervart;Jembatan Semanan
MKV-3;-6,157028;106,705;Kimia;Fenol;0,005;0,00069;2023;Periode 4 (Musim Peralihan);9;Mookervart;Jembatan Semanan
MKV-3;-6,157028;106,705;Biologi;Total Coliform;5000;2200000;2023;Periode 4 (Musim Peralihan);9;Mookervart;Jembatan Semanan
MKV-3;-6,157028;106,705;Biologi;Fecal Coliform;1000;1300000;2023;Periode 4 (Musim Peralihan);9;Mookervart;Jembatan Semanan
MKV-4;-6,153444;106,719528;Fisika;TDS;1000;240;2023;Periode 1 (Musim Hujan);2;Mookervart;Sumur Bor (Jembatan Pelangi)
MKV-4;-6,153444;106,719528;FIsika;TSS;50;42;2023;Periode 1 (Musim Hujan);2;Mookervart;Sumur Bor (Jembatan Pelangi)
MKV-4;-6,153444;106,719528;Kimia;pH;6-9;7,83;2023;Periode 1 (Musim Hujan);2;Mookervart;Sumur Bor (Jembatan Pelangi)
MKV-4;-6,153444;106,719528;Kimia;BOD;3;24,86;2023;Periode 1 (Musim Hujan);2;Mookervart;Sumur Bor (Jembatan Pelangi)
MKV-4;-6,153444;106,719528;Kimia;COD;25;108;2023;Periode 1 (Musim Hujan);2;Mookervart;Sumur Bor (Jembatan Pelangi)
MKV-4;-6,153444;106,719528;Kimia;DO;4;0,61;2023;Periode 1 (Musim Hujan);2;Mookervart;Sumur Bor (Jembatan Pelangi)
MKV-4;-6,153444;106,719528;Kimia;Nitrat;10;0,539;2023;Periode 1 (Musim Hujan);2;Mookervart;Sumur Bor (Jembatan Pelangi)
MKV-4;-6,153444;106,719528;Kimia;Nitrit;0,06;0,11;2023;Periode 1 (Musim Hujan);2;Mookervart;Sumur Bor (Jembatan Pelangi)
MKV-4;-6,153444;106,719528;Kimia;Total P;0,2;1,06;2023;Periode 1 (Musim Hujan);2;Mookervart;Sumur Bor (Jembatan Pelangi)
MKV-4;-6,153444;106,719528;Kimia;F;1,5;0,31;2023;Periode 1 (Musim Hujan);2;Mookervart;Sumur Bor (Jembatan Pelangi)
MKV-4;-6,153444;106,719528;Kimia;H2S;0,002;0,011;2023;Periode 1 (Musim Hujan);2;Mookervart;Sumur Bor (Jembatan Pelangi)
MKV-4;-6,153444;106,719528;Kimia;Klorin Bebas;0,03;0,045;2023;Periode 1 (Musim Hujan);2;Mookervart;Sumur Bor (Jembatan Pelangi)
MKV-4;-6,153444;106,719528;Kimia;Hg;0,002;0,0005;2023;Periode 1 (Musim Hujan);2;Mookervart;Sumur Bor (Jembatan Pelangi)
MKV-4;-6,153444;106,719528;Kimia;Cd;0,01;0,0059;2023;Periode 1 (Musim Hujan);2;Mookervart;Sumur Bor (Jembatan Pelangi)
MKV-4;-6,153444;106,719528;Kimia;Zn;0,05;0,015;2023;Periode 1 (Musim Hujan);2;Mookervart;Sumur Bor (Jembatan Pelangi)
MKV-4;-6,153444;106,719528;Kimia;Cu;0,02;0,009;2023;Periode 1 (Musim Hujan);2;Mookervart;Sumur Bor (Jembatan Pelangi)
MKV-4;-6,153444;106,719528;Kimia;Pb;0,03;0,03;2023;Periode 1 (Musim Hujan);2;Mookervart;Sumur Bor (Jembatan Pelangi)
MKV-4;-6,153444;106,719528;Kimia;Cr6+;0,05;0,0029;2023;Periode 1 (Musim Hujan);2;Mookervart;Sumur Bor (Jembatan Pelangi)
MKV-4;-6,153444;106,719528;Kimia;Minyak dan Lemak;1;0,539;2023;Periode 1 (Musim Hujan);2;Mookervart;Sumur Bor (Jembatan Pelangi)
MKV-4;-6,153444;106,719528;Kimia;MBAS;0,2;0,33;2023;Periode 1 (Musim Hujan);2;Mookervart;Sumur Bor (Jembatan Pelangi)
MKV-4;-6,153444;106,719528;Kimia;Fenol;0,005;0,00069;2023;Periode 1 (Musim Hujan);2;Mookervart;Sumur Bor (Jembatan Pelangi)
MKV-4;-6,153444;106,719528;Biologi;Total Coliform;5000;2800000;2023;Periode 1 (Musim Hujan);2;Mookervart;Sumur Bor (Jembatan Pelangi)
MKV-4;-6,153444;106,719528;Biologi;Fecal Coliform;1000;1700000;2023;Periode 1 (Musim Hujan);2;Mookervart;Sumur Bor (Jembatan Pelangi)
MKV-4;-6,153444;106,719528;Fisika;TDS;1000;277;2023;Periode 2 (Musim Peralihan);5;Mookervart;Sumur Bor (Jembatan Pelangi)
MKV-4;-6,153444;106,719528;FIsika;TSS;50;282;2023;Periode 2 (Musim Peralihan);5;Mookervart;Sumur Bor (Jembatan Pelangi)
MKV-4;-6,153444;106,719528;Kimia;pH;6-9;7,895;2023;Periode 2 (Musim Peralihan);5;Mookervart;Sumur Bor (Jembatan Pelangi)
MKV-4;-6,153444;106,719528;Kimia;BOD;3;25,51;2023;Periode 2 (Musim Peralihan);5;Mookervart;Sumur Bor (Jembatan Pelangi)
MKV-4;-6,153444;106,719528;Kimia;COD;25;182;2023;Periode 2 (Musim Peralihan);5;Mookervart;Sumur Bor (Jembatan Pelangi)
MKV-4;-6,153444;106,719528;Kimia;DO;4;1,45;2023;Periode 2 (Musim Peralihan);5;Mookervart;Sumur Bor (Jembatan Pelangi)
MKV-4;-6,153444;106,719528;Kimia;Nitrat;10;0,539;2023;Periode 2 (Musim Peralihan);5;Mookervart;Sumur Bor (Jembatan Pelangi)
MKV-4;-6,153444;106,719528;Kimia;Nitrit;0,06;0,03;2023;Periode 2 (Musim Peralihan);5;Mookervart;Sumur Bor (Jembatan Pelangi)
MKV-4;-6,153444;106,719528;Kimia;Total P;0,2;1,26;2023;Periode 2 (Musim Peralihan);5;Mookervart;Sumur Bor (Jembatan Pelangi)
MKV-4;-6,153444;106,719528;Kimia;F;1,5;0,52;2023;Periode 2 (Musim Peralihan);5;Mookervart;Sumur Bor (Jembatan Pelangi)
MKV-4;-6,153444;106,719528;Kimia;H2S;0,002;0,021;2023;Periode 2 (Musim Peralihan);5;Mookervart;Sumur Bor (Jembatan Pelangi)
MKV-4;-6,153444;106,719528;Kimia;Klorin Bebas;0,03;0,005;2023;Periode 2 (Musim Peralihan);5;Mookervart;Sumur Bor (Jembatan Pelangi)
MKV-4;-6,153444;106,719528;Kimia;Hg;0,002;0,0005;2023;Periode 2 (Musim Peralihan);5;Mookervart;Sumur Bor (Jembatan Pelangi)
MKV-4;-6,153444;106,719528;Kimia;Cd;0,01;0,0059;2023;Periode 2 (Musim Peralihan);5;Mookervart;Sumur Bor (Jembatan Pelangi)
MKV-4;-6,153444;106,719528;Kimia;Zn;0,05;0,0069;2023;Periode 2 (Musim Peralihan);5;Mookervart;Sumur Bor (Jembatan Pelangi)
MKV-4;-6,153444;106,719528;Kimia;Cu;0,02;0,01;2023;Periode 2 (Musim Peralihan);5;Mookervart;Sumur Bor (Jembatan Pelangi)
MKV-4;-6,153444;106,719528;Kimia;Pb;0,03;0,03;2023;Periode 2 (Musim Peralihan);5;Mookervart;Sumur Bor (Jembatan Pelangi)
MKV-4;-6,153444;106,719528;Kimia;Cr6+;0,05;0,0029;2023;Periode 2 (Musim Peralihan);5;Mookervart;Sumur Bor (Jembatan Pelangi)
MKV-4;-6,153444;106,719528;Kimia;Minyak dan Lemak;1;0,97;2023;Periode 2 (Musim Peralihan);5;Mookervart;Sumur Bor (Jembatan Pelangi)
MKV-4;-6,153444;106,719528;Kimia;MBAS;0,2;0,23;2023;Periode 2 (Musim Peralihan);5;Mookervart;Sumur Bor (Jembatan Pelangi)
MKV-4;-6,153444;106,719528;Kimia;Fenol;0,005;0,0013;2023;Periode 2 (Musim Peralihan);5;Mookervart;Sumur Bor (Jembatan Pelangi)
MKV-4;-6,153444;106,719528;Biologi;Total Coliform;5000;1700000;2023;Periode 2 (Musim Peralihan);5;Mookervart;Sumur Bor (Jembatan Pelangi)
MKV-4;-6,153444;106,719528;Biologi;Fecal Coliform;1000;700000;2023;Periode 2 (Musim Peralihan);5;Mookervart;Sumur Bor (Jembatan Pelangi)
MKV-4;-6,153444;106,719528;Fisika;TDS;1000;498,6;2023;Periode 3 (Musim Kemarau);8;Mookervart;Sumur Bor (Jembatan Pelangi)
MKV-4;-6,153444;106,719528;FIsika;TSS;50;8;2023;Periode 3 (Musim Kemarau);8;Mookervart;Sumur Bor (Jembatan Pelangi)
MKV-4;-6,153444;106,719528;Kimia;pH;6-9;8,045;2023;Periode 3 (Musim Kemarau);8;Mookervart;Sumur Bor (Jembatan Pelangi)
MKV-4;-6,153444;106,719528;Kimia;BOD;3;31,81;2023;Periode 3 (Musim Kemarau);8;Mookervart;Sumur Bor (Jembatan Pelangi)
MKV-4;-6,153444;106,719528;Kimia;COD;25;222;2023;Periode 3 (Musim Kemarau);8;Mookervart;Sumur Bor (Jembatan Pelangi)
MKV-4;-6,153444;106,719528;Kimia;DO;4;1,3;2023;Periode 3 (Musim Kemarau);8;Mookervart;Sumur Bor (Jembatan Pelangi)
MKV-4;-6,153444;106,719528;Kimia;Nitrat;10;1,4;2023;Periode 3 (Musim Kemarau);8;Mookervart;Sumur Bor (Jembatan Pelangi)
MKV-4;-6,153444;106,719528;Kimia;Nitrit;0,06;0,7;2023;Periode 3 (Musim Kemarau);8;Mookervart;Sumur Bor (Jembatan Pelangi)
MKV-4;-6,153444;106,719528;Kimia;Total P;0,2;1,73;2023;Periode 3 (Musim Kemarau);8;Mookervart;Sumur Bor (Jembatan Pelangi)
MKV-4;-6,153444;106,719528;Kimia;F;1,5;0,41;2023;Periode 3 (Musim Kemarau);8;Mookervart;Sumur Bor (Jembatan Pelangi)
MKV-4;-6,153444;106,719528;Kimia;H2S;0,002;0,558;2023;Periode 3 (Musim Kemarau);8;Mookervart;Sumur Bor (Jembatan Pelangi)
MKV-4;-6,153444;106,719528;Kimia;Klorin Bebas;0,03;0;2023;Periode 3 (Musim Kemarau);8;Mookervart;Sumur Bor (Jembatan Pelangi)
MKV-4;-6,153444;106,719528;Kimia;Hg;0,002;0,0001;2023;Periode 3 (Musim Kemarau);8;Mookervart;Sumur Bor (Jembatan Pelangi)
MKV-4;-6,153444;106,719528;Kimia;Cd;0,01;0,0059;2023;Periode 3 (Musim Kemarau);8;Mookervart;Sumur Bor (Jembatan Pelangi)
MKV-4;-6,153444;106,719528;Kimia;Zn;0,05;0,0069;2023;Periode 3 (Musim Kemarau);8;Mookervart;Sumur Bor (Jembatan Pelangi)
MKV-4;-6,153444;106,719528;Kimia;Cu;0,02;0,009;2023;Periode 3 (Musim Kemarau);8;Mookervart;Sumur Bor (Jembatan Pelangi)
MKV-4;-6,153444;106,719528;Kimia;Pb;0,03;0,019;2023;Periode 3 (Musim Kemarau);8;Mookervart;Sumur Bor (Jembatan Pelangi)
MKV-4;-6,153444;106,719528;Kimia;Cr6+;0,05;0,0029;2023;Periode 3 (Musim Kemarau);8;Mookervart;Sumur Bor (Jembatan Pelangi)
